"Plot Title: 2nd Log9-26-22"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Data Outside Range (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
6085,11/07/22 07:52:19 PM,9.78,59.18,,,,,,
6086,11/07/22 08:02:19 PM,9.68,59.14,,,,,,
6087,11/07/22 08:12:19 PM,9.68,59.11,,,,,,
6088,11/07/22 08:22:19 PM,9.68,59.04,,,,,,
6089,11/07/22 08:32:19 PM,9.68,58.96,,,,,,
6090,11/07/22 08:42:19 PM,9.64,58.93,,,,,,
6091,11/07/22 08:52:19 PM,9.63,58.86,,,,,,
6092,11/07/22 09:02:19 PM,9.61,58.78,,,,,,
6093,11/07/22 09:12:19 PM,9.59,58.71,,,,,,
6094,11/07/22 09:22:19 PM,9.55,58.68,,,,,,
6095,11/07/22 09:32:19 PM,9.49,58.64,,,,,,
6096,11/07/22 09:42:19 PM,9.45,58.53,,,,,,
6097,11/07/22 09:52:19 PM,9.40,58.42,,,,,,
6098,11/07/22 10:02:19 PM,9.39,58.35,,,,,,
6099,11/07/22 10:12:19 PM,9.30,58.32,,,,,,
6100,11/07/22 10:22:19 PM,9.28,58.24,,,,,,
6101,11/07/22 10:32:19 PM,9.25,58.21,,,,,,
6102,11/07/22 10:42:19 PM,9.23,58.10,,,,,,
6103,11/07/22 10:52:19 PM,9.20,57.96,,,,,,
6104,11/07/22 11:02:19 PM,9.18,57.81,,,,,,
6105,11/07/22 11:12:19 PM,9.14,57.74,,,,,,
6106,11/07/22 11:22:19 PM,9.14,57.67,,,,,,
6107,11/07/22 11:32:19 PM,9.08,57.63,,,,,,
6108,11/07/22 11:42:19 PM,8.95,57.60,,,,,,
6109,11/07/22 11:52:19 PM,8.96,57.52,,,,,,
6110,11/08/22 12:02:19 AM,9.06,57.49,,,,,,
6111,11/08/22 12:12:19 AM,9.05,57.42,,,,,,
6112,11/08/22 12:22:19 AM,9.03,57.38,,,,,,
6113,11/08/22 12:32:19 AM,9.02,57.34,,,,,,
6114,11/08/22 12:42:19 AM,8.97,57.27,,,,,,
6115,11/08/22 12:52:19 AM,8.94,57.20,,,,,,
6116,11/08/22 01:02:19 AM,8.92,57.09,,,,,,
6117,11/08/22 01:12:19 AM,8.86,57.06,,,,,,
6118,11/08/22 01:22:19 AM,8.87,56.95,,,,,,
6119,11/08/22 01:32:19 AM,8.85,56.84,,,,,,
6120,11/08/22 01:42:19 AM,8.78,56.73,,,,,,
6121,11/08/22 01:52:19 AM,8.76,56.66,,,,,,
6122,11/08/22 02:02:19 AM,8.75,56.52,,,,,,
6123,11/08/22 02:12:19 AM,8.66,56.37,,,,,,
6124,11/08/22 02:22:19 AM,8.71,56.37,,,,,,
6125,11/08/22 02:32:19 AM,8.67,56.34,,,,,,
6126,11/08/22 02:42:19 AM,8.67,56.30,,,,,,
6127,11/08/22 02:52:19 AM,8.68,56.26,,,,,,
6128,11/08/22 03:02:19 AM,8.63,56.23,,,,,,
6129,11/08/22 03:12:19 AM,8.61,56.19,,,,,,
6130,11/08/22 03:22:19 AM,8.55,56.12,,,,,,
6131,11/08/22 03:32:19 AM,8.63,56.05,,,,,,
6132,11/08/22 03:42:19 AM,8.62,56.05,,,,,,
6133,11/08/22 03:52:19 AM,8.71,56.12,,,,,,
6134,11/08/22 04:02:19 AM,8.65,56.16,,,,,,
6135,11/08/22 04:12:19 AM,8.79,56.30,,,,,,
6136,11/08/22 04:22:19 AM,8.75,56.41,,,,,,
6137,11/08/22 04:32:19 AM,8.72,56.44,,,,,,
6138,11/08/22 04:42:19 AM,8.67,56.41,,,,,,
6139,11/08/22 04:52:19 AM,8.62,56.30,,,,,,
6140,11/08/22 05:02:19 AM,8.62,56.16,,,,,,
6141,11/08/22 05:12:19 AM,8.64,56.08,,,,,,
6142,11/08/22 05:22:19 AM,8.64,56.08,,,,,,
6143,11/08/22 05:32:19 AM,8.70,56.08,,,,,,
6144,11/08/22 05:42:19 AM,8.69,56.16,,,,,,
6145,11/08/22 05:52:19 AM,8.71,56.16,,,,,,
6146,11/08/22 06:02:19 AM,8.66,56.08,,,,,,
6147,11/08/22 06:12:19 AM,8.70,56.05,,,,,,
6148,11/08/22 06:22:19 AM,8.58,55.98,,,,,,
6149,11/08/22 06:32:19 AM,8.59,55.90,,,,,,
6150,11/08/22 06:42:19 AM,8.45,55.87,,,,,,
6151,11/08/22 06:52:19 AM,8.54,55.83,,,,,,
6152,11/08/22 07:02:19 AM,8.53,55.76,,,,,,
6153,11/08/22 07:12:19 AM,8.55,55.72,,,,,,
6154,11/08/22 07:22:19 AM,8.51,55.65,,,,,,
6155,11/08/22 07:32:19 AM,8.50,55.65,,,,,,
6156,11/08/22 07:42:19 AM,8.45,55.62,,,,,,
6157,11/08/22 07:52:19 AM,8.46,55.58,,,,,,
6158,11/08/22 08:02:19 AM,8.35,55.58,,,,,,
6159,11/08/22 08:12:19 AM,8.52,55.58,,,,,,
6160,11/08/22 08:22:19 AM,8.49,55.54,,,,,,
6161,11/08/22 08:32:19 AM,8.55,55.54,,,,,,
6162,11/08/22 08:42:19 AM,8.63,55.47,,,,,,
6163,11/08/22 08:52:19 AM,8.70,55.44,,,,,,
6164,11/08/22 09:02:19 AM,8.67,55.44,,,,,,
6165,11/08/22 09:12:19 AM,8.67,55.36,,,,,,
6166,11/08/22 09:22:19 AM,8.64,55.26,,,,,,
6167,11/08/22 09:32:19 AM,8.66,55.15,,,,,,
6168,11/08/22 09:42:19 AM,8.66,55.08,,,,,,
6169,11/08/22 09:52:19 AM,8.74,55.08,,,,,,
6170,11/08/22 10:02:19 AM,8.82,55.00,,,,,,
6171,11/08/22 10:12:19 AM,8.87,54.97,,,,,,
6172,11/08/22 10:22:19 AM,8.89,54.93,,,,,,
6173,11/08/22 10:32:19 AM,8.89,54.86,,,,,,
6174,11/08/22 10:42:19 AM,8.93,54.86,,,,,,
6175,11/08/22 10:52:19 AM,9.00,54.86,,,,,,
6176,11/08/22 11:02:19 AM,9.06,54.86,,,,,,
6177,11/08/22 11:12:19 AM,9.05,54.90,,,,,,
6178,11/08/22 11:22:19 AM,9.08,54.90,,,,,,
6179,11/08/22 11:32:19 AM,9.17,54.90,,,,,,
6180,11/08/22 11:42:19 AM,9.25,54.90,,,,,,
6181,11/08/22 11:52:19 AM,9.25,54.90,,,,,,
6182,11/08/22 12:02:19 PM,9.33,54.93,,,,,,
6183,11/08/22 12:12:19 PM,9.30,54.97,,,,,,
6184,11/08/22 12:22:19 PM,9.35,55.00,,,,,,
6185,11/08/22 12:32:19 PM,9.45,55.04,,,,,,
6186,11/08/22 12:42:19 PM,9.47,55.04,,,,,,
6187,11/08/22 12:52:19 PM,9.42,55.08,,,,,,
6188,11/08/22 01:02:19 PM,9.48,55.08,,,,,,
6189,11/08/22 01:12:19 PM,9.54,55.15,,,,,,
6190,11/08/22 01:22:19 PM,9.59,55.18,,,,,,
6191,11/08/22 01:32:19 PM,9.69,55.18,,,,,,
6192,11/08/22 01:42:19 PM,9.66,55.22,,,,,,
6193,11/08/22 01:52:19 PM,9.70,55.26,,,,,,
6194,11/08/22 02:02:19 PM,9.70,55.26,,,,,,
6195,11/08/22 02:12:19 PM,9.72,55.29,,,,,,
6196,11/08/22 02:22:19 PM,9.76,55.33,,,,,,
6197,11/08/22 02:32:19 PM,9.73,55.29,,,,,,
6198,11/08/22 02:42:19 PM,9.78,55.26,,,,,,
6199,11/08/22 02:52:19 PM,9.71,55.29,,,,,,
6200,11/08/22 03:02:19 PM,9.67,55.26,,,,,,
6201,11/08/22 03:12:19 PM,9.70,55.26,,,,,,
6202,11/08/22 03:22:19 PM,9.71,55.22,,,,,,
6203,11/08/22 03:32:19 PM,9.69,55.22,,,,,,
6204,11/08/22 03:42:19 PM,9.63,55.18,,,,,,
6205,11/08/22 03:52:19 PM,9.63,55.18,,,,,,
6206,11/08/22 04:02:19 PM,9.63,55.18,,,,,,
6207,11/08/22 04:12:19 PM,9.62,55.18,,,,,,
6208,11/08/22 04:22:19 PM,9.62,55.15,,,,,,
6209,11/08/22 04:32:19 PM,9.57,55.08,,,,,,
6210,11/08/22 04:42:19 PM,9.55,55.00,,,,,,
6211,11/08/22 04:52:19 PM,9.53,54.93,,,,,,
6212,11/08/22 05:02:19 PM,9.53,54.90,,,,,,
6213,11/08/22 05:12:19 PM,9.48,54.86,,,,,,
6214,11/08/22 05:22:19 PM,9.48,54.86,,,,,,
6215,11/08/22 05:32:19 PM,9.32,54.82,,,,,,
6216,11/08/22 05:42:19 PM,9.37,54.79,,,,,,
6217,11/08/22 05:52:19 PM,9.23,54.72,,,,,,
6218,11/08/22 06:02:19 PM,9.32,54.64,,,,,,
6219,11/08/22 06:12:19 PM,9.29,54.61,,,,,,
6220,11/08/22 06:22:19 PM,9.22,54.57,,,,,,
6221,11/08/22 06:32:19 PM,9.19,54.57,,,,,,
6222,11/08/22 06:42:19 PM,9.14,54.57,,,,,,
6223,11/08/22 06:52:19 PM,9.00,54.54,,,,,,
6224,11/08/22 07:02:19 PM,8.97,54.54,,,,,,
6225,11/08/22 07:12:19 PM,9.05,54.46,,,,,,
6226,11/08/22 07:22:19 PM,9.03,54.43,,,,,,
6227,11/08/22 07:32:19 PM,9.00,54.36,,,,,,
6228,11/08/22 07:42:19 PM,8.99,54.36,,,,,,
6229,11/08/22 07:52:19 PM,8.99,54.36,,,,,,
6230,11/08/22 08:02:19 PM,8.97,54.28,,,,,,
6231,11/08/22 08:12:19 PM,8.97,54.25,,,,,,
6232,11/08/22 08:22:19 PM,9.02,54.18,,,,,,
6233,11/08/22 08:32:19 PM,8.86,54.14,,,,,,
6234,11/08/22 08:42:19 PM,8.95,54.07,,,,,,
6235,11/08/22 08:52:19 PM,8.89,54.07,,,,,,
6236,11/08/22 09:02:19 PM,8.80,54.03,,,,,,
6237,11/08/22 09:12:19 PM,9.07,54.00,,,,,,
6238,11/08/22 09:22:19 PM,9.14,53.96,,,,,,
6239,11/08/22 09:32:19 PM,9.14,53.92,,,,,,
6240,11/08/22 09:42:19 PM,8.90,53.92,,,,,,
6241,11/08/22 09:52:19 PM,8.83,53.89,,,,,,
6242,11/08/22 10:02:19 PM,8.96,53.92,,,,,,
6243,11/08/22 10:12:19 PM,8.88,53.92,,,,,,
6244,11/08/22 10:22:19 PM,9.05,53.92,,,,,,
6245,11/08/22 10:32:19 PM,9.00,53.89,,,,,,
6246,11/08/22 10:42:19 PM,8.96,53.89,,,,,,
6247,11/08/22 10:52:19 PM,8.72,53.89,,,,,,
6248,11/08/22 11:02:19 PM,8.68,53.89,,,,,,
6249,11/08/22 11:12:19 PM,8.85,53.89,,,,,,
6250,11/08/22 11:22:19 PM,8.75,53.89,,,,,,
6251,11/08/22 11:32:19 PM,8.68,53.78,,,,,,
6252,11/08/22 11:42:19 PM,8.70,53.74,,,,,,
6253,11/08/22 11:52:19 PM,8.93,53.67,,,,,,
6254,11/09/22 12:02:19 AM,8.86,53.60,,,,,,
6255,11/09/22 12:12:19 AM,8.76,53.60,,,,,,
6256,11/09/22 12:22:19 AM,8.81,53.60,,,,,,
6257,11/09/22 12:32:19 AM,8.94,53.60,,,,,,
6258,11/09/22 12:42:19 AM,8.79,53.56,,,,,,
6259,11/09/22 12:52:19 AM,8.59,53.49,,,,,,
6260,11/09/22 01:02:19 AM,8.74,53.53,,,,,,
6261,11/09/22 01:12:19 AM,8.59,53.49,,,,,,
6262,11/09/22 01:22:19 AM,8.38,53.46,,,,,,
6263,11/09/22 01:32:19 AM,8.30,53.42,,,,,,
6264,11/09/22 01:42:19 AM,8.56,53.38,,,,,,
6265,11/09/22 01:52:19 AM,8.60,53.31,,,,,,
6266,11/09/22 02:02:19 AM,8.42,53.20,,,,,,
6267,11/09/22 02:12:19 AM,8.17,53.20,,,,,,
6268,11/09/22 02:22:19 AM,8.02,53.24,,,,,,
6269,11/09/22 02:32:19 AM,8.28,53.17,,,,,,
6270,11/09/22 02:42:19 AM,8.40,53.17,,,,,,
6271,11/09/22 02:52:19 AM,8.63,53.17,,,,,,
6272,11/09/22 03:02:19 AM,8.71,53.10,,,,,,
6273,11/09/22 03:12:19 AM,8.76,53.02,,,,,,
6274,11/09/22 03:22:19 AM,8.61,52.99,,,,,,
6275,11/09/22 03:32:19 AM,8.41,52.92,,,,,,
6276,11/09/22 03:42:19 AM,8.35,52.81,,,,,,
6277,11/09/22 03:52:19 AM,8.51,52.81,,,,,,
6278,11/09/22 04:02:19 AM,8.40,52.74,,,,,,
6279,11/09/22 04:12:19 AM,8.38,52.70,,,,,,
6280,11/09/22 04:22:19 AM,8.60,52.70,,,,,,
6281,11/09/22 04:32:19 AM,8.45,52.63,,,,,,
6282,11/09/22 04:42:19 AM,8.33,52.56,,,,,,
6283,11/09/22 04:52:19 AM,8.40,52.48,,,,,,
6284,11/09/22 05:02:19 AM,8.27,52.45,,,,,,
6285,11/09/22 05:12:19 AM,8.55,52.52,,,,,,
6286,11/09/22 05:22:19 AM,8.66,52.45,,,,,,
6287,11/09/22 05:32:19 AM,8.45,52.38,,,,,,
6288,11/09/22 05:42:19 AM,8.53,52.27,,,,,,
6289,11/09/22 05:52:19 AM,8.34,52.16,,,,,,
6290,11/09/22 06:02:19 AM,8.39,52.12,,,,,,
6291,11/09/22 06:12:19 AM,8.36,52.05,,,,,,
6292,11/09/22 06:22:19 AM,8.26,51.91,,,,,,
6293,11/09/22 06:32:19 AM,8.27,51.80,,,,,,
6294,11/09/22 06:42:19 AM,8.31,51.80,,,,,,
6295,11/09/22 06:52:19 AM,8.43,51.73,,,,,,
6296,11/09/22 07:02:19 AM,8.38,51.66,,,,,,
6297,11/09/22 07:12:19 AM,8.40,51.62,,,,,,
6298,11/09/22 07:22:19 AM,8.15,51.66,,,,,,
6299,11/09/22 07:32:19 AM,8.44,51.76,,,,,,
6300,11/09/22 07:42:19 AM,8.48,51.66,,,,,,
6301,11/09/22 07:52:19 AM,8.49,51.69,,,,,,
6302,11/09/22 08:02:19 AM,8.44,51.69,,,,,,
6303,11/09/22 08:12:19 AM,8.46,51.66,,,,,,
6304,11/09/22 08:22:19 AM,8.44,51.51,,,,,,
6305,11/09/22 08:32:19 AM,8.48,51.51,,,,,,
6306,11/09/22 08:42:19 AM,8.47,51.51,,,,,,
6307,11/09/22 08:52:19 AM,8.60,51.55,,,,,,
6308,11/09/22 09:02:19 AM,8.52,51.51,,,,,,
6309,11/09/22 09:12:19 AM,8.61,51.51,,,,,,
6310,11/09/22 09:22:19 AM,8.68,51.44,,,,,,
6311,11/09/22 09:32:19 AM,8.69,51.51,,,,,,
6312,11/09/22 09:42:19 AM,8.62,51.58,,,,,,
6313,11/09/22 09:52:19 AM,8.73,51.69,,,,,,
6314,11/09/22 10:02:19 AM,8.63,51.76,,,,,,
6315,11/09/22 10:12:19 AM,8.76,51.69,,,,,,
6316,11/09/22 10:22:19 AM,8.64,51.73,,,,,,
6317,11/09/22 10:32:19 AM,8.83,51.58,,,,,,
6318,11/09/22 10:42:19 AM,8.84,51.48,,,,,,
6319,11/09/22 10:52:19 AM,8.79,51.44,,,,,,
6320,11/09/22 11:02:19 AM,8.88,51.48,,,,,,
6321,11/09/22 11:12:19 AM,8.91,51.62,,,,,,
6322,11/09/22 11:22:19 AM,8.94,51.87,,,,,,
6323,11/09/22 11:32:19 AM,8.87,52.05,,,,,,
6324,11/09/22 11:42:19 AM,8.97,52.20,,,,,,
6325,11/09/22 11:52:19 AM,9.08,52.23,,,,,,
6326,11/09/22 12:02:19 PM,8.90,52.41,,,,,,
6327,11/09/22 12:12:19 PM,8.91,52.56,,,,,,
6328,11/09/22 12:22:19 PM,9.21,52.48,,,,,,
6329,11/09/22 12:32:19 PM,9.05,52.52,,,,,,
6330,11/09/22 12:42:19 PM,9.21,52.27,,,,,,
6331,11/09/22 12:52:19 PM,9.58,52.05,,,,,,
6332,11/09/22 01:02:19 PM,9.73,52.02,,,,,,
6333,11/09/22 01:12:19 PM,9.67,52.02,,,,,,
6334,11/09/22 01:22:19 PM,9.69,52.05,,,,,,
6335,11/09/22 01:32:19 PM,9.45,52.09,,,,,,
6336,11/09/22 01:42:19 PM,9.56,52.09,,,,,,
6337,11/09/22 01:52:19 PM,9.58,52.12,,,,,,
6338,11/09/22 02:02:19 PM,9.53,52.09,,,,,,
6339,11/09/22 02:12:19 PM,9.52,52.09,,,,,,
6340,11/09/22 02:22:19 PM,9.27,52.20,,,,,,
6341,11/09/22 02:32:19 PM,9.46,52.20,,,,,,
6342,11/09/22 02:42:19 PM,9.51,52.20,,,,,,
6343,11/09/22 02:52:19 PM,9.54,52.20,,,,,,
6344,11/09/22 03:02:19 PM,9.71,52.20,,,,,,
6345,11/09/22 03:12:19 PM,9.96,52.23,,,,,,
6346,11/09/22 03:22:19 PM,9.73,52.27,,,,,,
6347,11/09/22 03:32:19 PM,9.78,52.27,,,,,,
6348,11/09/22 03:42:19 PM,9.91,52.27,,,,,,
6349,11/09/22 03:52:19 PM,9.99,52.27,,,,,,
6350,11/09/22 04:02:19 PM,10.20,52.27,,,,,,
6351,11/09/22 04:12:19 PM,10.03,52.34,,,,,,
6352,11/09/22 04:22:19 PM,9.80,52.45,,,,,,
6353,11/09/22 04:32:19 PM,9.92,52.45,,,,,,
6354,11/09/22 04:42:19 PM,9.91,52.45,,,,,,
6355,11/09/22 04:52:19 PM,9.84,52.41,,,,,,
6356,11/09/22 05:02:19 PM,9.68,52.41,,,,,,
6357,11/09/22 05:12:19 PM,9.74,52.41,,,,,,
6358,11/09/22 05:22:19 PM,9.63,52.38,,,,,,
6359,11/09/22 05:32:19 PM,9.56,52.41,,,,,,
6360,11/09/22 05:42:19 PM,9.49,52.41,,,,,,
6361,11/09/22 05:52:19 PM,9.28,52.41,,,,,,
6362,11/09/22 06:02:19 PM,9.24,52.41,,,,,,
6363,11/09/22 06:12:19 PM,9.17,52.41,,,,,,
6364,11/09/22 06:22:19 PM,9.12,52.41,,,,,,
6365,11/09/22 06:32:19 PM,9.08,52.38,,,,,,
6366,11/09/22 06:42:19 PM,9.08,52.38,,,,,,
6367,11/09/22 06:52:19 PM,8.89,52.38,,,,,,
6368,11/09/22 07:02:19 PM,8.40,52.34,,,,,,
6369,11/09/22 07:12:19 PM,8.86,52.30,,,,,,
6370,11/09/22 07:22:19 PM,9.01,52.27,,,,,,
6371,11/09/22 07:32:19 PM,8.85,52.27,,,,,,
6372,11/09/22 07:42:19 PM,9.08,52.23,,,,,,
6373,11/09/22 07:52:19 PM,8.79,52.20,,,,,,
6374,11/09/22 08:02:19 PM,8.64,52.20,,,,,,
6375,11/09/22 08:12:19 PM,9.16,52.16,,,,,,
6376,11/09/22 08:22:19 PM,9.05,52.12,,,,,,
6377,11/09/22 08:32:19 PM,9.12,52.09,,,,,,
6378,11/09/22 08:42:19 PM,9.03,52.09,,,,,,
6379,11/09/22 08:52:19 PM,8.93,52.09,,,,,,
6380,11/09/22 09:02:19 PM,8.68,52.05,,,,,,
6381,11/09/22 09:12:19 PM,8.93,52.02,,,,,,
6382,11/09/22 09:22:19 PM,9.03,51.98,,,,,,
6383,11/09/22 09:32:19 PM,8.97,51.98,,,,,,
6384,11/09/22 09:42:19 PM,8.95,51.91,,,,,,
6385,11/09/22 09:52:19 PM,9.02,51.87,,,,,,
6386,11/09/22 10:02:19 PM,8.84,51.84,,,,,,
6387,11/09/22 10:12:19 PM,9.06,51.80,,,,,,
6388,11/09/22 10:22:19 PM,8.92,51.76,,,,,,
6389,11/09/22 10:32:19 PM,9.02,51.73,,,,,,
6390,11/09/22 10:42:19 PM,8.95,51.69,,,,,,
6391,11/09/22 10:52:19 PM,8.29,51.69,,,,,,
6392,11/09/22 11:02:19 PM,8.59,51.66,,,,,,
6393,11/09/22 11:12:19 PM,8.97,51.62,,,,,,
6394,11/09/22 11:22:19 PM,8.85,51.62,,,,,,
6395,11/09/22 11:32:19 PM,8.57,51.58,,,,,,
6396,11/09/22 11:42:19 PM,8.72,51.58,,,,,,
6397,11/09/22 11:52:19 PM,8.67,51.55,,,,,,
6398,11/10/22 12:02:19 AM,8.75,51.51,,,,,,
6399,11/10/22 12:12:19 AM,8.65,51.48,,,,,,
6400,11/10/22 12:22:19 AM,8.28,51.48,,,,,,
6401,11/10/22 12:32:19 AM,8.28,51.40,,,,,,
6402,11/10/22 12:42:19 AM,8.04,51.37,,,,,,
6403,11/10/22 12:52:19 AM,7.75,51.37,,,,,,
6404,11/10/22 01:02:19 AM,8.68,51.33,,,,,,
6405,11/10/22 01:12:19 AM,8.60,51.30,,,,,,
6406,11/10/22 01:22:19 AM,8.26,51.26,,,,,,
6407,11/10/22 01:32:19 AM,7.86,51.26,,,,,,
6408,11/10/22 01:42:19 AM,8.15,51.19,,,,,,
6409,11/10/22 01:52:19 AM,7.94,51.19,,,,,,
6410,11/10/22 02:02:19 AM,8.05,51.19,,,,,,
6411,11/10/22 02:12:19 AM,8.70,51.08,,,,,,
6412,11/10/22 02:22:19 AM,9.06,51.08,,,,,,
6413,11/10/22 02:32:19 AM,8.73,51.12,,,,,,
6414,11/10/22 02:42:19 AM,8.72,51.12,,,,,,
6415,11/10/22 02:52:19 AM,8.59,51.08,,,,,,
6416,11/10/22 03:02:19 AM,8.54,51.01,,,,,,
6417,11/10/22 03:12:19 AM,8.61,51.04,,,,,,
6418,11/10/22 03:22:19 AM,8.48,51.04,,,,,,
6419,11/10/22 03:32:19 AM,8.33,51.01,,,,,,
6420,11/10/22 03:42:19 AM,8.45,50.97,,,,,,
6421,11/10/22 03:52:19 AM,8.44,50.97,,,,,,
6422,11/10/22 04:02:19 AM,8.50,50.94,,,,,,
6423,11/10/22 04:12:19 AM,8.54,50.94,,,,,,
6424,11/10/22 04:22:19 AM,8.45,50.90,,,,,,
6425,11/10/22 04:32:19 AM,8.50,50.90,,,,,,
6426,11/10/22 04:42:19 AM,8.44,50.90,,,,,,
6427,11/10/22 04:52:19 AM,8.48,50.90,,,,,,
6428,11/10/22 05:02:19 AM,8.49,50.90,,,,,,
6429,11/10/22 05:12:19 AM,8.66,50.90,,,,,,
6430,11/10/22 05:22:19 AM,8.30,50.90,,,,,,
6431,11/10/22 05:32:19 AM,8.56,50.86,,,,,,
6432,11/10/22 05:42:19 AM,8.76,50.90,,,,,,
6433,11/10/22 05:52:19 AM,8.68,50.90,,,,,,
6434,11/10/22 06:02:19 AM,8.57,50.94,,,,,,
6435,11/10/22 06:12:19 AM,8.60,50.94,,,,,,
6436,11/10/22 06:22:19 AM,8.40,50.90,,,,,,
6437,11/10/22 06:32:19 AM,8.63,50.90,,,,,,
6438,11/10/22 06:42:19 AM,8.73,50.86,,,,,,
6439,11/10/22 06:52:19 AM,8.71,50.86,,,,,,
6440,11/10/22 07:02:19 AM,8.52,50.86,,,,,,
6441,11/10/22 07:12:19 AM,8.61,50.90,,,,,,
6442,11/10/22 07:22:19 AM,8.51,50.86,,,,,,
6443,11/10/22 07:32:19 AM,8.40,50.86,,,,,,
6444,11/10/22 07:42:19 AM,8.31,50.83,,,,,,
6445,11/10/22 07:52:19 AM,8.45,50.83,,,,,,
6446,11/10/22 08:02:19 AM,8.17,50.83,,,,,,
6447,11/10/22 08:12:19 AM,8.28,50.79,,,,,,
6448,11/10/22 08:22:19 AM,8.21,50.76,,,,,,
6449,11/10/22 08:32:19 AM,8.46,50.68,,,,,,
6450,11/10/22 08:42:19 AM,8.32,50.61,,,,,,
6451,11/10/22 08:52:19 AM,8.25,50.54,,,,,,
6452,11/10/22 09:02:19 AM,8.38,50.54,,,,,,
6453,11/10/22 09:12:19 AM,8.73,50.50,,,,,,
6454,11/10/22 09:22:19 AM,8.73,50.47,,,,,,
6455,11/10/22 09:32:19 AM,8.68,50.43,,,,,,
6456,11/10/22 09:42:19 AM,8.79,50.40,,,,,,
6457,11/10/22 09:52:19 AM,8.84,50.40,,,,,,
6458,11/10/22 10:02:19 AM,8.86,50.40,,,,,,
6459,11/10/22 10:12:19 AM,8.88,50.40,,,,,,
6460,11/10/22 10:22:19 AM,8.89,50.43,,,,,,
6461,11/10/22 10:32:19 AM,8.97,50.43,,,,,,
6462,11/10/22 10:42:19 AM,9.02,50.47,,,,,,
6463,11/10/22 10:52:19 AM,9.07,50.54,,,,,,
6464,11/10/22 11:02:19 AM,9.12,50.58,,,,,,
6465,11/10/22 11:12:19 AM,9.17,50.65,,,,,,
6466,11/10/22 11:22:19 AM,9.22,50.76,,,,,,
6467,11/10/22 11:32:19 AM,9.28,50.79,,,,,,
6468,11/10/22 11:42:19 AM,9.41,50.86,,,,,,
6469,11/10/22 11:52:19 AM,9.36,50.90,,,,,,
6470,11/10/22 12:02:19 PM,9.44,50.94,,,,,,
6471,11/10/22 12:12:19 PM,9.38,50.97,,,,,,
6472,11/10/22 12:22:19 PM,9.51,50.97,,,,,,
6473,11/10/22 12:32:19 PM,9.47,51.01,,,,,,
6474,11/10/22 12:42:19 PM,9.49,51.04,,,,,,
6475,11/10/22 12:52:19 PM,9.51,51.08,,,,,,
6476,11/10/22 01:02:19 PM,9.54,51.12,,,,,,
6477,11/10/22 01:12:19 PM,9.52,51.15,,,,,,
6478,11/10/22 01:22:19 PM,9.51,51.19,,,,,,
6479,11/10/22 01:32:19 PM,9.54,51.26,,,,,,
6480,11/10/22 01:42:19 PM,9.55,51.30,,,,,,
6481,11/10/22 01:52:19 PM,9.53,51.37,,,,,,
6482,11/10/22 02:02:19 PM,9.56,51.44,,,,,,
6483,11/10/22 02:12:19 PM,9.67,51.51,,,,,,
6484,11/10/22 02:22:19 PM,9.55,51.58,,,,,,
6485,11/10/22 02:32:19 PM,9.60,51.62,,,,,,
6486,11/10/22 02:42:19 PM,9.63,51.69,,,,,,
6487,11/10/22 02:52:19 PM,9.62,51.69,,,,,,
6488,11/10/22 03:02:19 PM,9.60,51.73,,,,,,
6489,11/10/22 03:12:19 PM,9.63,51.73,,,,,,
6490,11/10/22 03:22:19 PM,9.63,51.80,,,,,,
6491,11/10/22 03:32:19 PM,9.70,51.87,,,,,,
6492,11/10/22 03:42:19 PM,9.61,51.91,,,,,,
6493,11/10/22 03:52:19 PM,9.68,51.91,,,,,,
6494,11/10/22 04:02:19 PM,9.63,51.91,,,,,,
6495,11/10/22 04:12:19 PM,9.56,51.94,,,,,,
6496,11/10/22 04:22:19 PM,9.59,51.94,,,,,,
6497,11/10/22 04:32:19 PM,9.59,51.91,,,,,,
6498,11/10/22 04:42:19 PM,9.56,51.87,,,,,,
6499,11/10/22 04:52:19 PM,9.46,51.84,,,,,,
6500,11/10/22 05:02:19 PM,9.36,51.84,,,,,,
6501,11/10/22 05:12:19 PM,9.40,51.84,,,,,,
6502,11/10/22 05:22:19 PM,9.40,51.84,,,,,,
6503,11/10/22 05:32:19 PM,9.37,51.80,,,,,,
6504,11/10/22 05:42:19 PM,9.36,51.80,,,,,,
6505,11/10/22 05:52:19 PM,9.39,51.80,,,,,,
6506,11/10/22 06:02:19 PM,9.33,51.80,,,,,,
6507,11/10/22 06:12:19 PM,9.37,51.80,,,,,,
6508,11/10/22 06:22:19 PM,9.32,51.80,,,,,,
6509,11/10/22 06:32:19 PM,9.42,51.80,,,,,,
6510,11/10/22 06:42:19 PM,9.38,51.80,,,,,,
6511,11/10/22 06:52:19 PM,9.37,51.76,,,,,,
6512,11/10/22 07:02:19 PM,9.33,51.76,,,,,,
6513,11/10/22 07:12:19 PM,9.22,51.76,,,,,,
