"Plot Title: Start 9-3-23"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
1405,09/13/23 05:33:15 AM,5.66,76.68,,,,
1406,09/13/23 05:43:15 AM,5.58,76.64,,,,
1407,09/13/23 05:53:15 AM,5.76,76.64,,,,
1408,09/13/23 06:03:15 AM,5.86,76.64,,,,
1409,09/13/23 06:13:15 AM,5.70,76.64,,,,
1410,09/13/23 06:23:15 AM,5.72,76.60,,,,
1411,09/13/23 06:33:15 AM,5.72,76.60,,,,
1412,09/13/23 06:43:15 AM,5.71,76.57,,,,
1413,09/13/23 06:53:15 AM,5.68,76.57,,,,
1414,09/13/23 07:03:15 AM,5.76,76.53,,,,
1415,09/13/23 07:13:15 AM,5.67,76.53,,,,
1416,09/13/23 07:23:15 AM,5.70,76.50,,,,
1417,09/13/23 07:33:15 AM,5.29,76.46,,,,
1418,09/13/23 07:43:15 AM,4.95,76.42,,,,
1419,09/13/23 07:53:15 AM,5.49,76.42,,,,
1420,09/13/23 08:03:15 AM,5.60,76.39,,,,
1421,09/13/23 08:13:15 AM,5.60,76.35,,,,
1422,09/13/23 08:23:15 AM,5.70,76.32,,,,
1423,09/13/23 08:33:15 AM,5.56,76.28,,,,
1424,09/13/23 08:43:15 AM,5.45,76.24,,,,
1425,09/13/23 08:53:15 AM,5.59,76.21,,,,
1426,09/13/23 09:03:15 AM,5.63,76.17,,,,
1427,09/13/23 09:13:15 AM,5.63,76.14,,,,
1428,09/13/23 09:23:15 AM,5.66,76.14,,,,
1429,09/13/23 09:33:15 AM,5.76,76.14,,,,
1430,09/13/23 09:43:15 AM,5.80,76.14,,,,
1431,09/13/23 09:53:15 AM,5.80,76.06,,,,
1432,09/13/23 10:03:15 AM,5.93,76.06,,,,
1433,09/13/23 10:13:15 AM,5.83,76.06,,,,
1434,09/13/23 10:23:15 AM,5.68,76.03,,,,
1435,09/13/23 10:33:15 AM,5.78,76.03,,,,
1436,09/13/23 10:43:15 AM,5.76,76.03,,,,
1437,09/13/23 10:53:15 AM,5.78,76.03,,,,
1438,09/13/23 11:03:15 AM,5.78,76.03,,,,
1439,09/13/23 11:13:15 AM,5.76,76.03,,,,
1440,09/13/23 11:23:15 AM,5.81,76.03,,,,
1441,09/13/23 11:33:15 AM,5.78,76.06,,,,
1442,09/13/23 11:43:15 AM,5.76,76.06,,,,
1443,09/13/23 11:53:15 AM,5.75,76.03,,,,
1444,09/13/23 12:03:15 PM,5.75,76.03,,,,
1445,09/13/23 12:13:15 PM,5.78,76.06,,,,
1446,09/13/23 12:23:15 PM,5.80,76.06,,,,
1447,09/13/23 12:33:15 PM,5.83,76.06,,,,
1448,09/13/23 12:43:15 PM,5.74,76.06,,,,
1449,09/13/23 12:53:15 PM,5.78,76.06,,,,
1450,09/13/23 01:03:15 PM,5.64,76.06,,,,
1451,09/13/23 01:13:15 PM,5.74,76.10,,,,
1452,09/13/23 01:23:15 PM,5.88,76.14,,,,
1453,09/13/23 01:33:15 PM,5.85,76.14,,,,
1454,09/13/23 01:43:15 PM,5.94,76.17,,,,
1455,09/13/23 01:53:15 PM,5.90,76.17,,,,
1456,09/13/23 02:03:15 PM,5.95,76.21,,,,
1457,09/13/23 02:13:15 PM,6.06,76.21,,,,
1458,09/13/23 02:23:15 PM,6.11,76.28,,,,
1459,09/13/23 02:33:15 PM,6.52,76.32,,,,
1460,09/13/23 02:43:15 PM,6.77,76.46,,,,
1461,09/13/23 02:53:15 PM,6.70,76.60,,,,
1462,09/13/23 03:03:15 PM,6.62,76.71,,,,
1463,09/13/23 03:13:15 PM,6.62,76.78,,,,
1464,09/13/23 03:23:15 PM,6.66,76.82,,,,
1465,09/13/23 03:33:15 PM,6.77,76.89,,,,
1466,09/13/23 03:43:15 PM,6.88,76.96,,,,
1467,09/13/23 03:53:15 PM,6.79,77.07,,,,
1468,09/13/23 04:03:15 PM,6.59,77.25,,,,
1469,09/13/23 04:13:15 PM,6.72,77.36,,,,
1470,09/13/23 04:23:15 PM,6.59,77.40,,,,
1471,09/13/23 04:33:15 PM,6.66,77.43,,,,
1472,09/13/23 04:43:15 PM,6.69,77.43,,,,
1473,09/13/23 04:53:15 PM,6.81,77.47,,,,
1474,09/13/23 05:03:15 PM,6.79,77.47,,,,
1475,09/13/23 05:13:15 PM,6.86,77.47,,,,
1476,09/13/23 05:23:15 PM,6.73,77.47,,,,
1477,09/13/23 05:33:15 PM,6.64,77.47,,,,
1478,09/13/23 05:43:15 PM,6.86,77.47,,,,
1479,09/13/23 05:53:15 PM,6.81,77.47,,,,
1480,09/13/23 06:03:15 PM,6.93,77.50,,,,
1481,09/13/23 06:13:15 PM,6.81,77.47,,,,
1482,09/13/23 06:23:15 PM,6.87,77.47,,,,
1483,09/13/23 06:33:15 PM,6.87,77.40,,,,
1484,09/13/23 06:43:15 PM,6.72,77.40,,,,
1485,09/13/23 06:53:15 PM,6.69,77.40,,,,
1486,09/13/23 07:03:15 PM,6.64,77.36,,,,
1487,09/13/23 07:13:15 PM,6.69,77.36,,,,
1488,09/13/23 07:23:15 PM,6.67,77.32,,,,
1489,09/13/23 07:33:15 PM,6.69,77.29,,,,
1490,09/13/23 07:43:15 PM,6.66,77.29,,,,
1491,09/13/23 07:53:15 PM,6.63,77.22,,,,
1492,09/13/23 08:03:15 PM,6.64,77.14,,,,
1493,09/13/23 08:13:15 PM,6.65,77.11,,,,
1494,09/13/23 08:23:15 PM,6.63,77.11,,,,
1495,09/13/23 08:33:15 PM,6.56,77.07,,,,
1496,09/13/23 08:43:15 PM,6.58,77.04,,,,
1497,09/13/23 08:53:15 PM,6.59,77.00,,,,
1498,09/13/23 09:03:15 PM,6.70,76.96,,,,
1499,09/13/23 09:13:15 PM,6.69,76.93,,,,
1500,09/13/23 09:23:15 PM,6.62,76.89,,,,
1501,09/13/23 09:33:15 PM,6.63,76.86,,,,
1502,09/13/23 09:43:15 PM,6.52,76.82,,,,
1503,09/13/23 09:53:15 PM,6.48,76.78,,,,
1504,09/13/23 10:03:15 PM,6.48,76.75,,,,
1505,09/13/23 10:13:15 PM,6.47,76.71,,,,
1506,09/13/23 10:23:15 PM,6.67,76.68,,,,
1507,09/13/23 10:33:15 PM,6.62,76.64,,,,
1508,09/13/23 10:43:15 PM,6.62,76.57,,,,
1509,09/13/23 10:53:15 PM,6.70,76.53,,,,
1510,09/13/23 11:03:15 PM,6.57,76.50,,,,
1511,09/13/23 11:13:15 PM,6.59,76.42,,,,
1512,09/13/23 11:23:15 PM,6.56,76.39,,,,
1513,09/13/23 11:33:15 PM,6.52,76.35,,,,
1514,09/13/23 11:43:15 PM,6.52,76.32,,,,
1515,09/13/23 11:53:15 PM,6.46,76.24,,,,
1516,09/14/23 12:03:15 AM,6.47,76.21,,,,
1517,09/14/23 12:13:15 AM,6.47,76.14,,,,
1518,09/14/23 12:23:15 AM,6.37,76.03,,,,
1519,09/14/23 12:33:15 AM,6.29,75.99,,,,
1520,09/14/23 12:43:15 AM,6.24,75.96,,,,
1521,09/14/23 12:53:15 AM,6.21,75.92,,,,
1522,09/14/23 01:03:15 AM,6.20,75.88,,,,
1523,09/14/23 01:13:15 AM,6.13,75.78,,,,
1524,09/14/23 01:23:15 AM,6.12,75.70,,,,
1525,09/14/23 01:33:15 AM,6.10,75.70,,,,
1526,09/14/23 01:43:15 AM,5.96,75.70,,,,
1527,09/14/23 01:53:15 AM,5.87,75.67,,,,
1528,09/14/23 02:03:15 AM,5.87,75.67,,,,
1529,09/14/23 02:13:15 AM,5.75,75.60,,,,
1530,09/14/23 02:23:15 AM,5.67,75.56,,,,
1531,09/14/23 02:33:15 AM,5.65,75.52,,,,
1532,09/14/23 02:43:15 AM,5.59,75.52,,,,
1533,09/14/23 02:53:15 AM,5.93,75.31,,,,
1534,09/14/23 03:03:15 AM,5.78,75.31,,,,
1535,09/14/23 03:13:15 AM,5.81,75.27,,,,
1536,09/14/23 03:23:15 AM,5.81,75.27,,,,
1537,09/14/23 03:33:15 AM,5.71,75.27,,,,
1538,09/14/23 03:43:15 AM,5.73,75.20,,,,
1539,09/14/23 03:53:15 AM,5.80,75.13,,,,
1540,09/14/23 04:03:15 AM,5.72,75.09,,,,
1541,09/14/23 04:13:15 AM,5.65,75.09,,,,
1542,09/14/23 04:23:15 AM,5.68,75.02,,,,
1543,09/14/23 04:33:15 AM,5.83,75.06,,,,
1544,09/14/23 04:43:15 AM,5.79,74.98,,,,
1545,09/14/23 04:53:15 AM,5.67,74.95,,,,
1546,09/14/23 05:03:15 AM,5.70,74.91,,,,
1547,09/14/23 05:13:15 AM,5.58,74.88,,,,
1548,09/14/23 05:23:15 AM,5.58,74.84,,,,
1549,09/14/23 05:33:15 AM,5.67,74.80,,,,
1550,09/14/23 05:43:15 AM,5.52,74.77,,,,
1551,09/14/23 05:53:15 AM,5.51,74.73,,,,
1552,09/14/23 06:03:15 AM,5.56,74.70,,,,
1553,09/14/23 06:13:15 AM,5.55,74.66,,,,
1554,09/14/23 06:23:15 AM,5.74,74.66,,,,
1555,09/14/23 06:33:15 AM,5.72,74.62,,,,
1556,09/14/23 06:43:15 AM,5.80,74.55,,,,
1557,09/14/23 06:53:15 AM,5.78,74.48,,,,
1558,09/14/23 07:03:15 AM,5.73,74.48,,,,
1559,09/14/23 07:13:15 AM,5.64,74.44,,,,
1560,09/14/23 07:23:15 AM,5.64,74.44,,,,
1561,09/14/23 07:33:15 AM,5.62,74.37,,,,
1562,09/14/23 07:43:15 AM,5.62,74.34,,,,
1563,09/14/23 07:53:15 AM,5.58,74.34,,,,
1564,09/14/23 08:03:15 AM,5.52,74.34,,,,
1565,09/14/23 08:13:15 AM,5.47,74.34,,,,
1566,09/14/23 08:23:15 AM,5.62,74.30,,,,
1567,09/14/23 08:33:15 AM,5.72,74.30,,,,
1568,09/14/23 08:43:15 AM,5.32,74.23,,,,
1569,09/14/23 08:53:15 AM,5.63,74.23,,,,
1570,09/14/23 09:03:15 AM,5.64,74.16,,,,
1571,09/14/23 09:13:15 AM,5.82,74.19,,,,
1572,09/14/23 09:23:15 AM,5.78,74.23,,,,
1573,09/14/23 09:33:15 AM,5.85,74.05,,,,
1574,09/14/23 09:43:15 AM,5.82,74.01,,,,
1575,09/14/23 09:53:15 AM,5.96,74.05,,,,
1576,09/14/23 10:03:15 AM,5.98,74.19,,,,
1577,09/14/23 10:13:15 AM,6.01,74.16,,,,
1578,09/14/23 10:23:15 AM,6.08,74.23,,,,
1579,09/14/23 10:33:15 AM,6.12,74.30,,,,
1580,09/14/23 10:43:15 AM,6.17,74.30,,,,
1581,09/14/23 10:53:15 AM,6.17,74.37,,,,
1582,09/14/23 11:03:15 AM,6.22,74.41,,,,
1583,09/14/23 11:13:15 AM,6.24,74.48,,,,
1584,09/14/23 11:23:15 AM,6.28,74.52,,,,
1585,09/14/23 11:33:15 AM,6.35,74.59,,,,
1586,09/14/23 11:43:15 AM,6.39,74.62,,,,
1587,09/14/23 11:53:15 AM,6.39,74.66,,,,
1588,09/14/23 12:03:15 PM,6.43,74.70,,,,
1589,09/14/23 12:13:15 PM,6.47,74.77,,,,
1590,09/14/23 12:23:15 PM,6.52,74.80,,,,
1591,09/14/23 12:33:15 PM,6.58,74.88,,,,
1592,09/14/23 12:43:15 PM,6.60,74.91,,,,
1593,09/14/23 12:53:15 PM,6.65,74.98,,,,
1594,09/14/23 01:03:15 PM,6.65,75.06,,,,
1595,09/14/23 01:13:15 PM,6.70,75.09,,,,
1596,09/14/23 01:23:15 PM,6.75,75.13,,,,
1597,09/14/23 01:33:15 PM,6.66,75.16,,,,
1598,09/14/23 01:43:15 PM,6.71,75.20,,,,
1599,09/14/23 01:53:15 PM,6.74,75.24,,,,
1600,09/14/23 02:03:15 PM,6.71,75.31,,,,
1601,09/14/23 02:13:15 PM,6.75,75.31,,,,
1602,09/14/23 02:23:15 PM,6.82,75.34,,,,
1603,09/14/23 02:33:15 PM,6.78,75.38,,,,
1604,09/14/23 02:43:15 PM,6.85,75.42,,,,
1605,09/14/23 02:53:15 PM,6.85,75.45,,,,
1606,09/14/23 03:03:15 PM,6.89,75.49,,,,
1607,09/14/23 03:13:15 PM,6.95,75.56,,,,
1608,09/14/23 03:23:15 PM,7.03,75.60,,,,
1609,09/14/23 03:33:15 PM,7.06,75.63,,,,
1610,09/14/23 03:43:15 PM,7.15,75.70,,,,
1611,09/14/23 03:53:15 PM,7.17,75.70,,,,
1612,09/14/23 04:03:15 PM,7.19,75.74,,,,
1613,09/14/23 04:13:15 PM,7.24,75.78,,,,
1614,09/14/23 04:23:15 PM,7.42,75.78,,,,
1615,09/14/23 04:33:15 PM,7.44,75.78,,,,
1616,09/14/23 04:43:15 PM,7.49,75.78,,,,
1617,09/14/23 04:53:15 PM,7.47,75.74,,,,
1618,09/14/23 05:03:15 PM,7.53,75.74,,,,
1619,09/14/23 05:13:15 PM,7.49,75.70,,,,
1620,09/14/23 05:23:15 PM,7.47,75.70,,,,
1621,09/14/23 05:33:15 PM,7.53,75.67,,,,
1622,09/14/23 05:43:15 PM,7.49,75.67,,,,
1623,09/14/23 05:53:15 PM,7.43,75.63,,,,
1624,09/14/23 06:03:15 PM,7.40,75.60,,,,
1625,09/14/23 06:13:15 PM,7.31,75.56,,,,
1626,09/14/23 06:23:15 PM,7.25,75.52,,,,
1627,09/14/23 06:33:15 PM,7.25,75.52,,,,
1628,09/14/23 06:43:15 PM,7.15,75.34,,,,
1629,09/14/23 06:53:15 PM,7.02,75.27,,,,
1630,09/14/23 07:03:15 PM,7.03,75.24,,,,
1631,09/14/23 07:13:15 PM,7.02,75.13,,,,
1632,09/14/23 07:23:15 PM,6.97,75.06,,,,
1633,09/14/23 07:33:15 PM,6.92,74.95,,,,
1634,09/14/23 07:43:15 PM,4.91,74.88,,,,
1635,09/14/23 07:53:15 PM,6.95,74.80,,,,
1636,09/14/23 08:03:15 PM,7.09,74.77,,,,
1637,09/14/23 08:13:15 PM,7.09,74.73,,,,
1638,09/14/23 08:23:15 PM,7.08,74.59,,,,
1639,09/14/23 08:33:15 PM,7.02,74.55,,,,
1640,09/14/23 08:43:15 PM,7.05,74.52,,,,
1641,09/14/23 08:53:15 PM,7.02,74.44,,,,
1642,09/14/23 09:03:15 PM,6.98,74.44,,,,
1643,09/14/23 09:13:15 PM,6.94,74.44,,,,
1644,09/14/23 09:23:15 PM,7.00,74.48,,,,
1645,09/14/23 09:33:15 PM,7.04,74.52,,,,
1646,09/14/23 09:43:15 PM,7.02,74.48,,,,
1647,09/14/23 09:53:15 PM,7.01,74.48,,,,
1648,09/14/23 10:03:15 PM,6.98,74.48,,,,
1649,09/14/23 10:13:15 PM,6.92,74.48,,,,
1650,09/14/23 10:23:15 PM,6.77,74.44,,,,
1651,09/14/23 10:33:15 PM,6.69,74.41,,,,
1652,09/14/23 10:43:15 PM,6.60,74.37,,,,
1653,09/14/23 10:53:15 PM,6.57,74.30,,,,
1654,09/14/23 11:03:15 PM,6.57,74.23,,,,
1655,09/14/23 11:13:15 PM,6.63,74.23,,,,
1656,09/14/23 11:23:15 PM,6.67,74.12,,,,
1657,09/14/23 11:33:15 PM,6.71,74.12,,,,
1658,09/14/23 11:43:15 PM,6.59,74.01,,,,
1659,09/14/23 11:53:15 PM,6.55,73.94,,,,
1660,09/15/23 12:03:15 AM,6.42,73.98,,,,
1661,09/15/23 12:13:15 AM,6.20,73.90,,,,
1662,09/15/23 12:23:15 AM,6.39,73.94,,,,
1663,09/15/23 12:33:15 AM,6.63,73.87,,,,
1664,09/15/23 12:43:15 AM,6.62,73.87,,,,
1665,09/15/23 12:53:15 AM,6.47,73.87,,,,
1666,09/15/23 01:03:15 AM,6.37,73.83,,,,
1667,09/15/23 01:13:15 AM,6.36,73.83,,,,
1668,09/15/23 01:23:15 AM,6.20,73.76,,,,
1669,09/15/23 01:33:15 AM,6.42,73.72,,,,
1670,09/15/23 01:43:15 AM,6.57,73.69,,,,
1671,09/15/23 01:53:15 AM,6.65,73.65,,,,
1672,09/15/23 02:03:15 AM,6.50,73.62,,,,
1673,09/15/23 02:13:15 AM,6.62,73.54,,,,
1674,09/15/23 02:23:15 AM,6.60,73.51,,,,
1675,09/15/23 02:33:15 AM,6.58,73.47,,,,
1676,09/15/23 02:43:15 AM,6.62,73.36,,,,
1677,09/15/23 02:53:15 AM,6.58,73.33,,,,
1678,09/15/23 03:03:15 AM,6.59,73.26,,,,
1679,09/15/23 03:13:15 AM,6.57,73.22,,,,
1680,09/15/23 03:23:15 AM,6.58,73.18,,,,
1681,09/15/23 03:33:15 AM,6.56,73.15,,,,
1682,09/15/23 03:43:15 AM,6.57,73.11,,,,
1683,09/15/23 03:53:15 AM,6.50,73.08,,,,
1684,09/15/23 04:03:15 AM,6.50,73.00,,,,
1685,09/15/23 04:13:15 AM,6.51,72.97,,,,
1686,09/15/23 04:23:15 AM,6.51,72.97,,,,
1687,09/15/23 04:33:15 AM,6.47,72.93,,,,
1688,09/15/23 04:43:15 AM,6.49,72.86,,,,
1689,09/15/23 04:53:15 AM,6.54,72.82,,,,
1690,09/15/23 05:03:15 AM,6.52,72.79,,,,
1691,09/15/23 05:13:15 AM,6.52,72.72,,,,
1692,09/15/23 05:23:15 AM,6.48,72.68,,,,
1693,09/15/23 05:33:15 AM,6.44,72.64,,,,
1694,09/15/23 05:43:15 AM,6.42,72.54,,,,
1695,09/15/23 05:53:15 AM,6.43,72.46,,,,
1696,09/15/23 06:03:15 AM,6.43,72.43,,,,
1697,09/15/23 06:13:15 AM,6.37,72.36,,,,
1698,09/15/23 06:23:15 AM,6.34,72.32,,,,
1699,09/15/23 06:33:15 AM,6.34,72.25,,,,
1700,09/15/23 06:43:15 AM,6.35,72.21,,,,
1701,09/15/23 06:53:15 AM,6.29,72.18,,,,
1702,09/15/23 07:03:15 AM,6.33,72.07,,,,
1703,09/15/23 07:13:15 AM,6.28,72.03,,,,
1704,09/15/23 07:23:15 AM,6.21,72.03,,,,
1705,09/15/23 07:33:15 AM,6.25,71.96,,,,
1706,09/15/23 07:43:15 AM,6.21,71.85,,,,
1707,09/15/23 07:53:15 AM,6.20,71.85,,,,
1708,09/15/23 08:03:15 AM,6.21,71.82,,,,
1709,09/15/23 08:13:15 AM,6.18,71.82,,,,
1710,09/15/23 08:23:15 AM,6.12,71.74,,,,
1711,09/15/23 08:33:15 AM,6.09,71.71,,,,
1712,09/15/23 08:43:15 AM,6.08,71.64,,,,
1713,09/15/23 08:53:15 AM,6.09,71.60,,,,
1714,09/15/23 09:03:15 AM,6.12,71.56,,,,
1715,09/15/23 09:13:15 AM,6.09,71.53,,,,
1716,09/15/23 09:23:15 AM,6.10,71.49,,,,
1717,09/15/23 09:33:15 AM,6.06,71.42,,,,
1718,09/15/23 09:43:15 AM,6.12,71.35,,,,
1719,09/15/23 09:53:15 AM,6.26,71.31,,,,
1720,09/15/23 10:03:15 AM,6.26,71.28,,,,
1721,09/15/23 10:13:15 AM,6.32,71.28,,,,
1722,09/15/23 10:23:15 AM,6.32,71.28,,,,
1723,09/15/23 10:33:15 AM,6.35,71.28,,,,
1724,09/15/23 10:43:15 AM,6.37,71.28,,,,
1725,09/15/23 10:53:15 AM,6.34,71.24,,,,
1726,09/15/23 11:03:15 AM,6.33,71.20,,,,
1727,09/15/23 11:13:15 AM,6.32,71.20,,,,
1728,09/15/23 11:23:15 AM,6.40,71.20,,,,
1729,09/15/23 11:33:15 AM,6.39,71.20,,,,
1730,09/15/23 11:43:15 AM,6.46,71.20,,,,
1731,09/15/23 11:53:15 AM,6.51,71.28,,,,
1732,09/15/23 12:03:15 PM,6.58,71.35,,,,
1733,09/15/23 12:13:15 PM,6.58,71.42,,,,
1734,09/15/23 12:23:15 PM,6.65,71.38,,,,
1735,09/15/23 12:33:15 PM,6.79,71.42,,,,
1736,09/15/23 12:43:15 PM,6.67,71.38,,,,
1737,09/15/23 12:53:15 PM,6.77,71.35,,,,
1738,09/15/23 01:03:15 PM,6.83,71.42,,,,
1739,09/15/23 01:13:15 PM,6.90,71.38,,,,
1740,09/15/23 01:23:15 PM,6.95,71.31,,,,
1741,09/15/23 01:33:15 PM,7.00,71.31,,,,
1742,09/15/23 01:43:15 PM,7.01,71.31,,,,
1743,09/15/23 01:53:15 PM,7.09,71.35,,,,
1744,09/15/23 02:03:15 PM,7.13,71.38,,,,
1745,09/15/23 02:13:15 PM,7.17,71.46,,,,
1746,09/15/23 02:23:15 PM,7.23,71.49,,,,
1747,09/15/23 02:33:15 PM,7.23,71.53,,,,
1748,09/15/23 02:43:15 PM,7.23,71.53,,,,
1749,09/15/23 02:53:15 PM,7.25,71.53,,,,
1750,09/15/23 03:03:15 PM,7.28,71.56,,,,
1751,09/15/23 03:13:15 PM,7.31,71.53,,,,
1752,09/15/23 03:23:15 PM,7.35,71.53,,,,
1753,09/15/23 03:33:15 PM,7.33,71.53,,,,
1754,09/15/23 03:43:15 PM,7.39,71.53,,,,
1755,09/15/23 03:53:15 PM,7.42,71.53,,,,
1756,09/15/23 04:03:15 PM,7.47,71.53,,,,
1757,09/15/23 04:13:15 PM,7.47,71.53,,,,
1758,09/15/23 04:23:15 PM,7.47,71.53,,,,
1759,09/15/23 04:33:15 PM,7.48,71.53,,,,
1760,09/15/23 04:43:15 PM,7.49,71.49,,,,
1761,09/15/23 04:53:15 PM,7.49,71.49,,,,
1762,09/15/23 05:03:15 PM,7.53,71.46,,,,
1763,09/15/23 05:13:15 PM,7.64,71.42,,,,
1764,09/15/23 05:23:15 PM,7.65,71.38,,,,
1765,09/15/23 05:33:15 PM,7.66,71.38,,,,
1766,09/15/23 05:43:15 PM,7.69,71.35,,,,
1767,09/15/23 05:53:15 PM,7.71,71.31,,,,
1768,09/15/23 06:03:15 PM,7.87,71.24,,,,
1769,09/15/23 06:13:15 PM,7.88,71.24,,,,
1770,09/15/23 06:23:15 PM,7.85,71.20,,,,
1771,09/15/23 06:33:15 PM,7.86,71.20,,,,
1772,09/15/23 06:43:15 PM,7.82,71.20,,,,
1773,09/15/23 06:53:15 PM,7.86,71.17,,,,
1774,09/15/23 07:03:15 PM,7.82,71.13,,,,
1775,09/15/23 07:13:15 PM,7.81,71.10,,,,
1776,09/15/23 07:23:15 PM,7.74,71.06,,,,
1777,09/15/23 07:33:15 PM,7.67,71.02,,,,
1778,09/15/23 07:43:15 PM,7.67,71.02,,,,
1779,09/15/23 07:53:15 PM,7.59,70.99,,,,
1780,09/15/23 08:03:15 PM,7.76,70.81,,,,
1781,09/15/23 08:13:15 PM,7.70,70.74,,,,
1782,09/15/23 08:23:15 PM,7.71,70.70,,,,
1783,09/15/23 08:33:15 PM,7.66,70.63,,,,
1784,09/15/23 08:43:15 PM,7.69,70.56,,,,
1785,09/15/23 08:53:15 PM,7.66,70.56,,,,
1786,09/15/23 09:03:15 PM,7.63,70.56,,,,
1787,09/15/23 09:13:15 PM,7.64,70.52,,,,
1788,09/15/23 09:23:15 PM,7.62,70.48,,,,
1789,09/15/23 09:33:15 PM,7.62,70.48,,,,
1790,09/15/23 09:43:15 PM,7.64,70.41,,,,
1791,09/15/23 09:53:15 PM,7.63,70.41,,,,
1792,09/15/23 10:03:15 PM,7.61,70.34,,,,
1793,09/15/23 10:13:15 PM,7.55,70.34,,,,
1794,09/15/23 10:23:15 PM,7.51,70.34,,,,
1795,09/15/23 10:33:15 PM,7.53,70.30,,,,
1796,09/15/23 10:43:15 PM,7.50,70.30,,,,
1797,09/15/23 10:53:15 PM,7.46,70.30,,,,
1798,09/15/23 11:03:15 PM,7.40,70.34,,,,
1799,09/15/23 11:13:15 PM,7.38,70.30,,,,
1800,09/15/23 11:23:15 PM,7.32,70.30,,,,
1801,09/15/23 11:33:15 PM,7.25,70.27,,,,
1802,09/15/23 11:43:15 PM,7.20,70.23,,,,
1803,09/15/23 11:53:15 PM,7.28,70.16,,,,
1804,09/16/23 12:03:15 AM,7.28,70.12,,,,
1805,09/16/23 12:13:15 AM,7.26,70.05,,,,
1806,09/16/23 12:23:15 AM,7.26,70.02,,,,
1807,09/16/23 12:33:15 AM,7.25,69.98,,,,
1808,09/16/23 12:43:15 AM,7.16,69.94,,,,
1809,09/16/23 12:53:15 AM,7.13,69.94,,,,
1810,09/16/23 01:03:15 AM,7.24,69.91,,,,
1811,09/16/23 01:13:15 AM,7.28,69.84,,,,
1812,09/16/23 01:23:15 AM,7.28,69.84,,,,
1813,09/16/23 01:33:15 AM,7.31,69.76,,,,
1814,09/16/23 01:43:15 AM,7.35,69.69,,,,
1815,09/16/23 01:53:15 AM,7.31,69.66,,,,
1816,09/16/23 02:03:15 AM,7.24,69.66,,,,
1817,09/16/23 02:13:15 AM,7.28,69.66,,,,
1818,09/16/23 02:23:15 AM,7.28,69.58,,,,
1819,09/16/23 02:33:15 AM,7.23,69.58,,,,
1820,09/16/23 02:43:15 AM,7.46,69.44,,,,
1821,09/16/23 02:53:15 AM,7.46,69.37,,,,
1822,09/16/23 03:03:15 AM,7.38,69.33,,,,
1823,09/16/23 03:13:15 AM,7.39,69.26,,,,
1824,09/16/23 03:23:15 AM,7.32,69.19,,,,
1825,09/16/23 03:33:15 AM,7.31,69.19,,,,
1826,09/16/23 03:43:15 AM,7.26,69.15,,,,
1827,09/16/23 03:53:15 AM,7.28,69.15,,,,
1828,09/16/23 04:03:15 AM,7.25,69.08,,,,
1829,09/16/23 04:13:15 AM,7.25,69.08,,,,
1830,09/16/23 04:23:15 AM,7.20,69.04,,,,
1831,09/16/23 04:33:15 AM,7.20,68.97,,,,
1832,09/16/23 04:43:15 AM,7.20,68.94,,,,
1833,09/16/23 04:53:15 AM,7.19,68.90,,,,
1834,09/16/23 05:03:15 AM,7.13,68.86,,,,
1835,09/16/23 05:13:15 AM,7.10,68.86,,,,
1836,09/16/23 05:23:15 AM,7.11,68.83,,,,
1837,09/16/23 05:33:15 AM,7.12,68.79,,,,
1838,09/16/23 05:43:15 AM,7.04,68.79,,,,
1839,09/16/23 05:53:15 AM,6.83,68.79,,,,
1840,09/16/23 06:03:15 AM,6.83,68.79,,,,
1841,09/16/23 06:13:15 AM,6.75,68.76,,,,
1842,09/16/23 06:23:15 AM,6.79,68.68,,,,
1843,09/16/23 06:33:15 AM,6.78,68.65,,,,
1844,09/16/23 06:43:15 AM,6.79,68.58,,,,
1845,09/16/23 06:53:15 AM,6.81,68.47,,,,
1846,09/16/23 07:03:15 AM,6.77,68.50,,,,
1847,09/16/23 07:13:15 AM,6.75,68.58,,,,
1848,09/16/23 07:23:15 AM,6.66,68.58,,,,
1849,09/16/23 07:33:15 AM,6.71,68.54,,,,
1850,09/16/23 07:43:15 AM,6.73,68.54,,,,
1851,09/16/23 07:53:15 AM,6.67,68.47,,,,
1852,09/16/23 08:03:15 AM,6.65,68.54,,,,
1853,09/16/23 08:13:15 AM,6.59,68.54,,,,
1854,09/16/23 08:23:15 AM,6.64,68.50,,,,
1855,09/16/23 08:33:15 AM,6.60,68.50,,,,
1856,09/16/23 08:43:15 AM,6.57,68.47,,,,
1857,09/16/23 08:53:15 AM,6.59,68.43,,,,
1858,09/16/23 09:03:15 AM,6.58,68.43,,,,
1859,09/16/23 09:13:15 AM,6.59,68.47,,,,
1860,09/16/23 09:23:15 AM,6.63,68.47,,,,
1861,09/16/23 09:33:15 AM,6.71,68.47,,,,
1862,09/16/23 09:43:15 AM,6.93,68.47,,,,
1863,09/16/23 09:53:15 AM,7.02,68.47,,,,
