"Plot Title: 8-17-24"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Expired Sensor Cap (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
9820,11/27/24 04:18:42 PM,-888.88,-888.88,,,,,,
9821,11/27/24 04:33:42 PM,-888.88,-888.88,,,,,,
9822,11/27/24 04:48:42 PM,-888.88,-888.88,,,,,,
9823,11/27/24 05:03:42 PM,-888.88,-888.88,,,,,,
9824,11/27/24 05:18:42 PM,-888.88,-888.88,,,,,,
9825,11/27/24 05:33:42 PM,-888.88,-888.88,,,,,,
9826,11/27/24 05:48:42 PM,-888.88,-888.88,,,,,,
9827,11/27/24 06:03:42 PM,-888.88,-888.88,,,,,,
9828,11/27/24 06:18:42 PM,-888.88,-888.88,,,,,,
9829,11/27/24 06:33:42 PM,-888.88,-888.88,,,,,,
9830,11/27/24 06:48:42 PM,-888.88,-888.88,,,,,,
9831,11/27/24 07:03:42 PM,-888.88,-888.88,,,,,,
9832,11/27/24 07:18:42 PM,-888.88,-888.88,,,,,,
9833,11/27/24 07:33:42 PM,-888.88,-888.88,,,,,,
9834,11/27/24 07:48:42 PM,-888.88,-888.88,,,,,,
9835,11/27/24 08:03:42 PM,-888.88,-888.88,,,,,,
9836,11/27/24 08:18:42 PM,-888.88,-888.88,,,,,,
9837,11/27/24 08:33:42 PM,-888.88,-888.88,,,,,,
9838,11/27/24 08:48:42 PM,-888.88,-888.88,,,,,,
9839,11/27/24 09:03:42 PM,-888.88,-888.88,,,,,,
9840,11/27/24 09:18:42 PM,-888.88,-888.88,,,,,,
9841,11/27/24 09:33:42 PM,-888.88,-888.88,,,,,,
9842,11/27/24 09:48:42 PM,-888.88,-888.88,,,,,,
9843,11/27/24 10:03:42 PM,-888.88,-888.88,,,,,,
9844,11/27/24 10:18:42 PM,-888.88,-888.88,,,,,,
9845,11/27/24 10:33:42 PM,-888.88,-888.88,,,,,,
9846,11/27/24 10:48:42 PM,-888.88,-888.88,,,,,,
9847,11/27/24 11:03:42 PM,-888.88,-888.88,,,,,,
9848,11/27/24 11:18:42 PM,-888.88,-888.88,,,,,,
9849,11/27/24 11:33:42 PM,-888.88,-888.88,,,,,,
9850,11/27/24 11:48:42 PM,-888.88,-888.88,,,,,,
9851,11/28/24 12:03:42 AM,-888.88,-888.88,,,,,,
9852,11/28/24 12:18:42 AM,-888.88,-888.88,,,,,,
9853,11/28/24 12:33:42 AM,-888.88,-888.88,,,,,,
9854,11/28/24 12:48:42 AM,-888.88,-888.88,,,,,,
9855,11/28/24 01:03:42 AM,-888.88,-888.88,,,,,,
9856,11/28/24 01:18:42 AM,-888.88,-888.88,,,,,,
9857,11/28/24 01:33:42 AM,-888.88,-888.88,,,,,,
9858,11/28/24 01:48:42 AM,-888.88,-888.88,,,,,,
9859,11/28/24 02:03:42 AM,-888.88,-888.88,,,,,,
9860,11/28/24 02:18:42 AM,-888.88,-888.88,,,,,,
9861,11/28/24 02:33:42 AM,-888.88,-888.88,,,,,,
9862,11/28/24 02:48:42 AM,-888.88,-888.88,,,,,,
9863,11/28/24 03:03:42 AM,-888.88,-888.88,,,,,,
9864,11/28/24 03:18:42 AM,-888.88,-888.88,,,,,,
9865,11/28/24 03:33:42 AM,-888.88,-888.88,,,,,,
9866,11/28/24 03:48:42 AM,-888.88,-888.88,,,,,,
9867,11/28/24 04:03:42 AM,-888.88,-888.88,,,,,,
9868,11/28/24 04:18:42 AM,-888.88,-888.88,,,,,,
9869,11/28/24 04:33:42 AM,-888.88,-888.88,,,,,,
9870,11/28/24 04:48:42 AM,-888.88,-888.88,,,,,,
9871,11/28/24 05:03:42 AM,-888.88,-888.88,,,,,,
9872,11/28/24 05:18:42 AM,-888.88,-888.88,,,,,,
9873,11/28/24 05:33:42 AM,-888.88,-888.88,,,,,,
9874,11/28/24 05:48:42 AM,-888.88,-888.88,,,,,,
9875,11/28/24 06:03:42 AM,-888.88,-888.88,,,,,,
9876,11/28/24 06:18:42 AM,-888.88,-888.88,,,,,,
9877,11/28/24 06:33:42 AM,-888.88,-888.88,,,,,,
9878,11/28/24 06:48:42 AM,-888.88,-888.88,,,,,,
9879,11/28/24 07:03:42 AM,-888.88,-888.88,,,,,,
9880,11/28/24 07:18:42 AM,-888.88,-888.88,,,,,,
9881,11/28/24 07:33:42 AM,-888.88,-888.88,,,,,,
9882,11/28/24 07:48:42 AM,-888.88,-888.88,,,,,,
9883,11/28/24 08:03:42 AM,-888.88,-888.88,,,,,,
9884,11/28/24 08:18:42 AM,-888.88,-888.88,,,,,,
9885,11/28/24 08:33:42 AM,-888.88,-888.88,,,,,,
9886,11/28/24 08:48:42 AM,-888.88,-888.88,,,,,,
9887,11/28/24 09:03:42 AM,-888.88,-888.88,,,,,,
9888,11/28/24 09:18:42 AM,-888.88,-888.88,,,,,,
9889,11/28/24 09:33:42 AM,-888.88,-888.88,,,,,,
9890,11/28/24 09:48:42 AM,-888.88,-888.88,,,,,,
9891,11/28/24 10:03:42 AM,-888.88,-888.88,,,,,,
9892,11/28/24 10:18:42 AM,-888.88,-888.88,,,,,,
9893,11/28/24 10:33:42 AM,-888.88,-888.88,,,,,,
9894,11/28/24 10:48:42 AM,-888.88,-888.88,,,,,,
9895,11/28/24 11:03:42 AM,-888.88,-888.88,,,,,,
9896,11/28/24 11:18:42 AM,-888.88,-888.88,,,,,,
9897,11/28/24 11:33:42 AM,-888.88,-888.88,,,,,,
9898,11/28/24 11:48:42 AM,-888.88,-888.88,,,,,,
9899,11/28/24 12:03:42 PM,-888.88,-888.88,,,,,,
9900,11/28/24 12:18:42 PM,-888.88,-888.88,,,,,,
9901,11/28/24 12:33:42 PM,-888.88,-888.88,,,,,,
9902,11/28/24 12:48:42 PM,-888.88,-888.88,,,,,,
9903,11/28/24 01:03:42 PM,-888.88,-888.88,,,,,,
9904,11/28/24 01:18:42 PM,-888.88,-888.88,,,,,,
9905,11/28/24 01:33:42 PM,-888.88,-888.88,,,,,,
9906,11/28/24 01:48:42 PM,-888.88,-888.88,,,,,,
9907,11/28/24 02:03:42 PM,-888.88,-888.88,,,,,,
9908,11/28/24 02:18:42 PM,-888.88,-888.88,,,,,,
9909,11/28/24 02:33:42 PM,-888.88,-888.88,,,,,,
9910,11/28/24 02:48:42 PM,-888.88,-888.88,,,,,,
9911,11/28/24 03:03:42 PM,-888.88,-888.88,,,,,,
9912,11/28/24 03:18:42 PM,-888.88,-888.88,,,,,,
9913,11/28/24 03:33:42 PM,-888.88,-888.88,,,,,,
9914,11/28/24 03:48:42 PM,-888.88,-888.88,,,,,,
9915,11/28/24 04:03:42 PM,-888.88,-888.88,,,,,,
9916,11/28/24 04:18:42 PM,-888.88,-888.88,,,,,,
9917,11/28/24 04:33:42 PM,-888.88,-888.88,,,,,,
9918,11/28/24 04:48:42 PM,-888.88,-888.88,,,,,,
9919,11/28/24 05:03:42 PM,-888.88,-888.88,,,,,,
9920,11/28/24 05:18:42 PM,-888.88,-888.88,,,,,,
9921,11/28/24 05:33:42 PM,-888.88,-888.88,,,,,,
9922,11/28/24 05:48:42 PM,-888.88,-888.88,,,,,,
9923,11/28/24 06:03:42 PM,-888.88,-888.88,,,,,,
9924,11/28/24 06:18:42 PM,-888.88,-888.88,,,,,,
9925,11/28/24 06:33:42 PM,-888.88,-888.88,,,,,,
9926,11/28/24 06:48:42 PM,-888.88,-888.88,,,,,,
9927,11/28/24 07:03:42 PM,-888.88,-888.88,,,,,,
9928,11/28/24 07:18:42 PM,-888.88,-888.88,,,,,,
9929,11/28/24 07:33:42 PM,-888.88,-888.88,,,,,,
9930,11/28/24 07:48:42 PM,-888.88,-888.88,,,,,,
9931,11/28/24 08:03:42 PM,-888.88,-888.88,,,,,,
9932,11/28/24 08:18:42 PM,-888.88,-888.88,,,,,,
9933,11/28/24 08:33:42 PM,-888.88,-888.88,,,,,,
9934,11/28/24 08:48:42 PM,-888.88,-888.88,,,,,,
9935,11/28/24 09:03:42 PM,-888.88,-888.88,,,,,,
9936,11/28/24 09:18:42 PM,-888.88,-888.88,,,,,,
9937,11/28/24 09:33:42 PM,-888.88,-888.88,,,,,,
9938,11/28/24 09:48:42 PM,-888.88,-888.88,,,,,,
9939,11/28/24 10:03:42 PM,-888.88,-888.88,,,,,,
9940,11/28/24 10:18:42 PM,-888.88,-888.88,,,,,,
9941,11/28/24 10:33:42 PM,-888.88,-888.88,,,,,,
9942,11/28/24 10:48:42 PM,-888.88,-888.88,,,,,,
9943,11/28/24 11:03:42 PM,-888.88,-888.88,,,,,,
9944,11/28/24 11:18:42 PM,-888.88,-888.88,,,,,,
9945,11/28/24 11:33:42 PM,-888.88,-888.88,,,,,,
9946,11/28/24 11:48:42 PM,-888.88,-888.88,,,,,,
9947,11/29/24 12:03:42 AM,-888.88,-888.88,,,,,,
9948,11/29/24 12:18:42 AM,-888.88,-888.88,,,,,,
9949,11/29/24 12:33:42 AM,-888.88,-888.88,,,,,,
9950,11/29/24 12:48:42 AM,-888.88,-888.88,,,,,,
9951,11/29/24 01:03:42 AM,-888.88,-888.88,,,,,,
9952,11/29/24 01:18:42 AM,-888.88,-888.88,,,,,,
9953,11/29/24 01:33:42 AM,-888.88,-888.88,,,,,,
9954,11/29/24 01:48:42 AM,-888.88,-888.88,,,,,,
9955,11/29/24 02:03:42 AM,-888.88,-888.88,,,,,,
9956,11/29/24 02:18:42 AM,-888.88,-888.88,,,,,,
9957,11/29/24 02:33:42 AM,-888.88,-888.88,,,,,,
9958,11/29/24 02:48:42 AM,-888.88,-888.88,,,,,,
9959,11/29/24 03:03:42 AM,-888.88,-888.88,,,,,,
9960,11/29/24 03:18:42 AM,-888.88,-888.88,,,,,,
9961,11/29/24 03:33:42 AM,-888.88,-888.88,,,,,,
9962,11/29/24 03:48:42 AM,-888.88,-888.88,,,,,,
9963,11/29/24 04:03:42 AM,-888.88,-888.88,,,,,,
9964,11/29/24 04:18:42 AM,-888.88,-888.88,,,,,,
9965,11/29/24 04:33:42 AM,-888.88,-888.88,,,,,,
9966,11/29/24 04:48:42 AM,-888.88,-888.88,,,,,,
9967,11/29/24 05:03:42 AM,-888.88,-888.88,,,,,,
9968,11/29/24 05:18:42 AM,-888.88,-888.88,,,,,,
9969,11/29/24 05:33:42 AM,-888.88,-888.88,,,,,,
9970,11/29/24 05:48:42 AM,-888.88,-888.88,,,,,,
9971,11/29/24 06:03:42 AM,-888.88,-888.88,,,,,,
9972,11/29/24 06:18:42 AM,-888.88,-888.88,,,,,,
9973,11/29/24 06:33:42 AM,-888.88,-888.88,,,,,,
9974,11/29/24 06:48:42 AM,-888.88,-888.88,,,,,,
9975,11/29/24 07:03:42 AM,-888.88,-888.88,,,,,,
9976,11/29/24 07:18:42 AM,-888.88,-888.88,,,,,,
9977,11/29/24 07:33:42 AM,-888.88,-888.88,,,,,,
9978,11/29/24 07:48:42 AM,-888.88,-888.88,,,,,,
9979,11/29/24 08:03:42 AM,-888.88,-888.88,,,,,,
9980,11/29/24 08:18:42 AM,-888.88,-888.88,,,,,,
9981,11/29/24 08:33:42 AM,-888.88,-888.88,,,,,,
9982,11/29/24 08:48:42 AM,-888.88,-888.88,,,,,,
9983,11/29/24 09:03:42 AM,-888.88,-888.88,,,,,,
9984,11/29/24 09:18:42 AM,-888.88,-888.88,,,,,,
9985,11/29/24 09:33:42 AM,-888.88,-888.88,,,,,,
9986,11/29/24 09:48:42 AM,-888.88,-888.88,,,,,,
9987,11/29/24 10:03:42 AM,-888.88,-888.88,,,,,,
9988,11/29/24 10:18:42 AM,-888.88,-888.88,,,,,,
9989,11/29/24 10:33:42 AM,-888.88,-888.88,,,,,,
9990,11/29/24 10:48:42 AM,-888.88,-888.88,,,,,,
9991,11/29/24 11:03:42 AM,-888.88,-888.88,,,,,,
9992,11/29/24 11:18:42 AM,-888.88,-888.88,,,,,,
9993,11/29/24 11:33:42 AM,-888.88,-888.88,,,,,,
9994,11/29/24 11:48:42 AM,-888.88,-888.88,,,,,,
9995,11/29/24 12:03:42 PM,-888.88,-888.88,,,,,,
9996,11/29/24 12:18:42 PM,-888.88,-888.88,,,,,,
9997,11/29/24 12:33:42 PM,-888.88,-888.88,,,,,,
9998,11/29/24 12:48:42 PM,-888.88,-888.88,,,,,,
9999,11/29/24 01:03:42 PM,-888.88,-888.88,,,,,,
10000,11/29/24 01:18:42 PM,-888.88,-888.88,,,,,,
10001,11/29/24 01:33:42 PM,-888.88,-888.88,,,,,,
10002,11/29/24 01:48:42 PM,-888.88,-888.88,,,,,,
10003,11/29/24 02:03:42 PM,-888.88,-888.88,,,,,,
10004,11/29/24 02:18:42 PM,-888.88,-888.88,,,,,,
10005,11/29/24 02:33:42 PM,-888.88,-888.88,,,,,,
10006,11/29/24 02:48:42 PM,-888.88,-888.88,,,,,,
10007,11/29/24 03:03:42 PM,-888.88,-888.88,,,,,,
10008,11/29/24 03:18:42 PM,-888.88,-888.88,,,,,,
10009,11/29/24 03:33:42 PM,-888.88,-888.88,,,,,,
10010,11/29/24 03:48:42 PM,-888.88,-888.88,,,,,,
10011,11/29/24 04:03:42 PM,-888.88,-888.88,,,,,,
10012,11/29/24 04:18:42 PM,-888.88,-888.88,,,,,,
10013,11/29/24 04:33:42 PM,-888.88,-888.88,,,,,,
10014,11/29/24 04:48:42 PM,-888.88,-888.88,,,,,,
10015,11/29/24 05:03:42 PM,-888.88,-888.88,,,,,,
10016,11/29/24 05:18:42 PM,-888.88,-888.88,,,,,,
10017,11/29/24 05:33:42 PM,-888.88,-888.88,,,,,,
10018,11/29/24 05:48:42 PM,-888.88,-888.88,,,,,,
10019,11/29/24 06:03:42 PM,-888.88,-888.88,,,,,,
10020,11/29/24 06:18:42 PM,-888.88,-888.88,,,,,,
10021,11/29/24 06:33:42 PM,-888.88,-888.88,,,,,,
10022,11/29/24 06:48:42 PM,-888.88,-888.88,,,,,,
10023,11/29/24 07:03:42 PM,-888.88,-888.88,,,,,,
10024,11/29/24 07:18:42 PM,-888.88,-888.88,,,,,,
10025,11/29/24 07:33:42 PM,-888.88,-888.88,,,,,,
10026,11/29/24 07:48:42 PM,-888.88,-888.88,,,,,,
10027,11/29/24 08:03:42 PM,-888.88,-888.88,,,,,,
10028,11/29/24 08:18:42 PM,-888.88,-888.88,,,,,,
10029,11/29/24 08:33:42 PM,-888.88,-888.88,,,,,,
10030,11/29/24 08:48:42 PM,-888.88,-888.88,,,,,,
10031,11/29/24 09:03:42 PM,-888.88,-888.88,,,,,,
10032,11/29/24 09:18:42 PM,-888.88,-888.88,,,,,,
10033,11/29/24 09:33:42 PM,-888.88,-888.88,,,,,,
10034,11/29/24 09:48:42 PM,-888.88,-888.88,,,,,,
10035,11/29/24 10:03:42 PM,-888.88,-888.88,,,,,,
10036,11/29/24 10:18:42 PM,-888.88,-888.88,,,,,,
10037,11/29/24 10:33:42 PM,-888.88,-888.88,,,,,,
10038,11/29/24 10:48:42 PM,-888.88,-888.88,,,,,,
10039,11/29/24 11:03:42 PM,-888.88,-888.88,,,,,,
10040,11/29/24 11:18:42 PM,-888.88,-888.88,,,,,,
10041,11/29/24 11:33:42 PM,-888.88,-888.88,,,,,,
10042,11/29/24 11:48:42 PM,-888.88,-888.88,,,,,,
10043,11/30/24 12:03:42 AM,-888.88,-888.88,,,,,,
10044,11/30/24 12:18:42 AM,-888.88,-888.88,,,,,,
10045,11/30/24 12:33:42 AM,-888.88,-888.88,,,,,,
10046,11/30/24 12:48:42 AM,-888.88,-888.88,,,,,,
10047,11/30/24 01:03:42 AM,-888.88,-888.88,,,,,,
10048,11/30/24 01:18:42 AM,-888.88,-888.88,,,,,,
10049,11/30/24 01:33:42 AM,-888.88,-888.88,,,,,,
10050,11/30/24 01:48:42 AM,-888.88,-888.88,,,,,,
10051,11/30/24 02:03:42 AM,-888.88,-888.88,,,,,,
10052,11/30/24 02:18:42 AM,-888.88,-888.88,,,,,,
10053,11/30/24 02:33:42 AM,-888.88,-888.88,,,,,,
10054,11/30/24 02:48:42 AM,-888.88,-888.88,,,,,,
10055,11/30/24 03:03:42 AM,-888.88,-888.88,,,,,,
10056,11/30/24 03:18:42 AM,-888.88,-888.88,,,,,,
10057,11/30/24 03:33:42 AM,-888.88,-888.88,,,,,,
10058,11/30/24 03:48:42 AM,-888.88,-888.88,,,,,,
10059,11/30/24 04:03:42 AM,-888.88,-888.88,,,,,,
10060,11/30/24 04:18:42 AM,-888.88,-888.88,,,,,,
10061,11/30/24 04:33:42 AM,-888.88,-888.88,,,,,,
10062,11/30/24 04:48:42 AM,-888.88,-888.88,,,,,,
10063,11/30/24 05:03:42 AM,-888.88,-888.88,,,,,,
10064,11/30/24 05:18:42 AM,-888.88,-888.88,,,,,,
10065,11/30/24 05:33:42 AM,-888.88,-888.88,,,,,,
10066,11/30/24 05:48:42 AM,-888.88,-888.88,,,,,,
10067,11/30/24 06:03:42 AM,-888.88,-888.88,,,,,,
10068,11/30/24 06:18:42 AM,-888.88,-888.88,,,,,,
10069,11/30/24 06:33:42 AM,-888.88,-888.88,,,,,,
10070,11/30/24 06:48:42 AM,-888.88,-888.88,,,,,,
10071,11/30/24 07:03:42 AM,-888.88,-888.88,,,,,,
10072,11/30/24 07:18:42 AM,-888.88,-888.88,,,,,,
10073,11/30/24 07:33:42 AM,-888.88,-888.88,,,,,,
10074,11/30/24 07:48:42 AM,-888.88,-888.88,,,,,,
10075,11/30/24 08:03:42 AM,-888.88,-888.88,,,,,,
10076,11/30/24 08:18:42 AM,-888.88,-888.88,,,,,,
10077,11/30/24 08:33:42 AM,-888.88,-888.88,,,,,,
10078,11/30/24 08:48:42 AM,-888.88,-888.88,,,,,,
10079,11/30/24 09:03:42 AM,-888.88,-888.88,,,,,,
10080,11/30/24 09:18:42 AM,-888.88,-888.88,,,,,,
10081,11/30/24 09:33:42 AM,-888.88,-888.88,,,,,,
10082,11/30/24 09:48:42 AM,-888.88,-888.88,,,,,,
10083,11/30/24 10:03:42 AM,-888.88,-888.88,,,,,,
10084,11/30/24 10:18:42 AM,-888.88,-888.88,,,,,,
10085,11/30/24 10:33:42 AM,-888.88,-888.88,,,,,,
10086,11/30/24 10:48:42 AM,-888.88,-888.88,,,,,,
10087,11/30/24 11:03:42 AM,-888.88,-888.88,,,,,,
10088,11/30/24 11:18:42 AM,-888.88,-888.88,,,,,,
10089,11/30/24 11:33:42 AM,-888.88,-888.88,,,,,,
10090,11/30/24 11:48:42 AM,-888.88,-888.88,,,,,,
10091,11/30/24 12:03:42 PM,-888.88,-888.88,,,,,,
10092,11/30/24 12:18:42 PM,-888.88,-888.88,,,,,,
10093,11/30/24 12:33:42 PM,-888.88,-888.88,,,,,,
10094,11/30/24 12:48:42 PM,-888.88,-888.88,,,,,,
10095,11/30/24 01:03:42 PM,-888.88,-888.88,,,,,,
10096,11/30/24 01:18:42 PM,-888.88,-888.88,,,,,,
10097,11/30/24 01:33:42 PM,-888.88,-888.88,,,,,,
10098,11/30/24 01:48:42 PM,-888.88,-888.88,,,,,,
10099,11/30/24 02:03:42 PM,-888.88,-888.88,,,,,,
10100,11/30/24 02:18:42 PM,-888.88,-888.88,,,,,,
10101,11/30/24 02:33:42 PM,-888.88,-888.88,,,,,,
10102,11/30/24 02:48:42 PM,-888.88,-888.88,,,,,,
10103,11/30/24 03:03:42 PM,-888.88,-888.88,,,,,,
10104,11/30/24 03:18:42 PM,-888.88,-888.88,,,,,,
10105,11/30/24 03:33:42 PM,-888.88,-888.88,,,,,,
10106,11/30/24 03:48:42 PM,-888.88,-888.88,,,,,,
10107,11/30/24 04:03:42 PM,-888.88,-888.88,,,,,,
10108,11/30/24 04:18:42 PM,-888.88,-888.88,,,,,,
10109,11/30/24 04:33:42 PM,-888.88,-888.88,,,,,,
10110,11/30/24 04:48:42 PM,-888.88,-888.88,,,,,,
10111,11/30/24 05:03:42 PM,-888.88,-888.88,,,,,,
10112,11/30/24 05:18:42 PM,-888.88,-888.88,,,,,,
10113,11/30/24 05:33:42 PM,-888.88,-888.88,,,,,,
10114,11/30/24 05:48:42 PM,-888.88,-888.88,,,,,,
10115,11/30/24 06:03:42 PM,-888.88,-888.88,,,,,,
10116,11/30/24 06:18:42 PM,-888.88,-888.88,,,,,,
10117,11/30/24 06:33:42 PM,-888.88,-888.88,,,,,,
10118,11/30/24 06:48:42 PM,-888.88,-888.88,,,,,,
10119,11/30/24 07:03:42 PM,-888.88,-888.88,,,,,,
10120,11/30/24 07:18:42 PM,-888.88,-888.88,,,,,,
10121,11/30/24 07:33:42 PM,-888.88,-888.88,,,,,,
10122,11/30/24 07:48:42 PM,-888.88,-888.88,,,,,,
10123,11/30/24 08:03:42 PM,-888.88,-888.88,,,,,,
10124,11/30/24 08:18:42 PM,-888.88,-888.88,,,,,,
10125,11/30/24 08:33:42 PM,-888.88,-888.88,,,,,,
10126,11/30/24 08:48:42 PM,-888.88,-888.88,,,,,,
10127,11/30/24 09:03:42 PM,-888.88,-888.88,,,,,,
10128,11/30/24 09:18:42 PM,-888.88,-888.88,,,,,,
10129,11/30/24 09:33:42 PM,-888.88,-888.88,,,,,,
10130,11/30/24 09:48:42 PM,-888.88,-888.88,,,,,,
10131,11/30/24 10:03:42 PM,-888.88,-888.88,,,,,,
10132,11/30/24 10:18:42 PM,-888.88,-888.88,,,,,,
10133,11/30/24 10:33:42 PM,-888.88,-888.88,,,,,,
10134,11/30/24 10:48:42 PM,-888.88,-888.88,,,,,,
10135,11/30/24 11:03:42 PM,-888.88,-888.88,,,,,,
10136,11/30/24 11:18:42 PM,-888.88,-888.88,,,,,,
10137,11/30/24 11:33:42 PM,-888.88,-888.88,,,,,,
10138,11/30/24 11:48:42 PM,-888.88,-888.88,,,,,,
10139,12/01/24 12:03:42 AM,-888.88,-888.88,,,,,,
10140,12/01/24 12:18:42 AM,-888.88,-888.88,,,,,,
10141,12/01/24 12:33:42 AM,-888.88,-888.88,,,,,,
10142,12/01/24 12:48:42 AM,-888.88,-888.88,,,,,,
10143,12/01/24 01:03:42 AM,-888.88,-888.88,,,,,,
10144,12/01/24 01:18:42 AM,-888.88,-888.88,,,,,,
10145,12/01/24 01:33:42 AM,-888.88,-888.88,,,,,,
10146,12/01/24 01:48:42 AM,-888.88,-888.88,,,,,,
10147,12/01/24 02:03:42 AM,-888.88,-888.88,,,,,,
10148,12/01/24 02:18:42 AM,-888.88,-888.88,,,,,,
10149,12/01/24 02:33:42 AM,-888.88,-888.88,,,,,,
10150,12/01/24 02:48:42 AM,-888.88,-888.88,,,,,,
10151,12/01/24 03:03:42 AM,-888.88,-888.88,,,,,,
10152,12/01/24 03:18:42 AM,-888.88,-888.88,,,,,,
10153,12/01/24 03:33:42 AM,-888.88,-888.88,,,,,,
10154,12/01/24 03:48:42 AM,-888.88,-888.88,,,,,,
10155,12/01/24 04:03:42 AM,-888.88,-888.88,,,,,,
10156,12/01/24 04:18:42 AM,-888.88,-888.88,,,,,,
10157,12/01/24 04:33:42 AM,-888.88,-888.88,,,,,,
10158,12/01/24 04:48:42 AM,-888.88,-888.88,,,,,,
10159,12/01/24 05:03:42 AM,-888.88,-888.88,,,,,,
10160,12/01/24 05:18:42 AM,-888.88,-888.88,,,,,,
10161,12/01/24 05:33:42 AM,-888.88,-888.88,,,,,,
10162,12/01/24 05:48:42 AM,-888.88,-888.88,,,,,,
10163,12/01/24 06:03:42 AM,-888.88,-888.88,,,,,,
10164,12/01/24 06:18:42 AM,-888.88,-888.88,,,,,,
10165,12/01/24 06:33:42 AM,-888.88,-888.88,,,,,,
10166,12/01/24 06:48:42 AM,-888.88,-888.88,,,,,,
10167,12/01/24 07:03:42 AM,-888.88,-888.88,,,,,,
10168,12/01/24 07:18:42 AM,-888.88,-888.88,,,,,,
10169,12/01/24 07:33:42 AM,-888.88,-888.88,,,,,,
10170,12/01/24 07:48:42 AM,-888.88,-888.88,,,,,,
10171,12/01/24 08:03:42 AM,-888.88,-888.88,,,,,,
10172,12/01/24 08:18:42 AM,-888.88,-888.88,,,,,,
10173,12/01/24 08:33:42 AM,-888.88,-888.88,,,,,,
10174,12/01/24 08:48:42 AM,-888.88,-888.88,,,,,,
10175,12/01/24 09:03:42 AM,-888.88,-888.88,,,,,,
10176,12/01/24 09:18:42 AM,-888.88,-888.88,,,,,,
10177,12/01/24 09:33:42 AM,-888.88,-888.88,,,,,,
10178,12/01/24 09:48:42 AM,-888.88,-888.88,,,,,,
10179,12/01/24 10:03:42 AM,-888.88,-888.88,,,,,,
10180,12/01/24 10:18:42 AM,-888.88,-888.88,,,,,,
10181,12/01/24 10:33:42 AM,-888.88,-888.88,,,,,,
10182,12/01/24 10:48:42 AM,-888.88,-888.88,,,,,,
10183,12/01/24 11:03:42 AM,-888.88,-888.88,,,,,,
10184,12/01/24 11:18:42 AM,-888.88,-888.88,,,,,,
10185,12/01/24 11:33:42 AM,-888.88,-888.88,,,,,,
10186,12/01/24 11:48:42 AM,-888.88,-888.88,,,,,,
10187,12/01/24 12:03:42 PM,-888.88,-888.88,,,,,,
10188,12/01/24 12:18:42 PM,-888.88,-888.88,,,,,,
10189,12/01/24 12:33:42 PM,-888.88,-888.88,,,,,,
10190,12/01/24 12:48:42 PM,-888.88,-888.88,,,,,,
10191,12/01/24 01:03:42 PM,-888.88,-888.88,,,,,,
10192,12/01/24 01:18:42 PM,-888.88,-888.88,,,,,,
10193,12/01/24 01:33:42 PM,-888.88,-888.88,,,,,,
10194,12/01/24 01:48:42 PM,-888.88,-888.88,,,,,,
10195,12/01/24 02:03:42 PM,-888.88,-888.88,,,,,,
10196,12/01/24 02:18:42 PM,-888.88,-888.88,,,,,,
10197,12/01/24 02:33:42 PM,-888.88,-888.88,,,,,,
10198,12/01/24 02:48:42 PM,-888.88,-888.88,,,,,,
10199,12/01/24 03:03:42 PM,-888.88,-888.88,,,,,,
10200,12/01/24 03:18:42 PM,-888.88,-888.88,,,,,,
10201,12/01/24 03:33:42 PM,-888.88,-888.88,,,,,,
10202,12/01/24 03:48:42 PM,-888.88,-888.88,,,,,,
10203,12/01/24 04:03:42 PM,-888.88,-888.88,,,,,,
10204,12/01/24 04:18:42 PM,-888.88,-888.88,,,,,,
10205,12/01/24 04:33:42 PM,-888.88,-888.88,,,,,,
10206,12/01/24 04:48:42 PM,-888.88,-888.88,,,,,,
10207,12/01/24 05:03:42 PM,-888.88,-888.88,,,,,,
10208,12/01/24 05:18:42 PM,-888.88,-888.88,,,,,,
10209,12/01/24 05:33:42 PM,-888.88,-888.88,,,,,,
10210,12/01/24 05:48:42 PM,-888.88,-888.88,,,,,,
10211,12/01/24 06:03:42 PM,-888.88,-888.88,,,,,,
10212,12/01/24 06:18:42 PM,-888.88,-888.88,,,,,,
10213,12/01/24 06:33:42 PM,-888.88,-888.88,,,,,,
10214,12/01/24 06:48:42 PM,-888.88,-888.88,,,,,,
10215,12/01/24 07:03:42 PM,-888.88,-888.88,,,,,,
10216,12/01/24 07:18:42 PM,-888.88,-888.88,,,,,,
10217,12/01/24 07:33:42 PM,-888.88,-888.88,,,,,,
10218,12/01/24 07:48:42 PM,-888.88,-888.88,,,,,,
10219,12/01/24 08:03:42 PM,-888.88,-888.88,,,,,,
10220,12/01/24 08:18:42 PM,-888.88,-888.88,,,,,,
10221,12/01/24 08:33:42 PM,-888.88,-888.88,,,,,,
10222,12/01/24 08:48:42 PM,-888.88,-888.88,,,,,,
10223,12/01/24 09:03:42 PM,-888.88,-888.88,,,,,,
